Title,Online_price,MRP_price,image_url,Product_href
"(Renewed) Lenovo Intel Core I5 4th Gen 17 inch(43.18 cms) 1398 x 780 Desktop(4 GB RAM/ 128GB SSD/ Windows 10 Pro, MS Office/Intel Integrated Graphics, 17""Monitor,Black)Thinkcenter M93p Tiny","19,999","₹70,000₹70,000",https://m.media-amazon.com/images/I/41+yqY8poCS._AC_UL320_.jpg,/Renewed-Lenovo-Integrated-Graphics-Thinkcenter/dp/B099HDTMTV/ref=sr_1_72?dchild=1&qid=1628622555&s=computers&sr=1-72
"Lenovo Ideapad Slim 3 10th Gen Intel Core i3 15.6 inch FHD Thin and Light Laptop (4GB/1TB/Windows 10/MS Office/Grey/1.85Kg), 81WE0081IN","41,580","₹49,999₹49,999",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UL320_.jpg,
"Lenovo Yoga Slim 7 10th Gen Intel Core i5 14"" (35.56cms) Full HD IPS Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/NVIDIA MX350 2GB GDDR5 Graphics/Slate Grey/1.55Kg), 82A1009LIN","71,500","₹1,13,290₹1,13,290",https://m.media-amazon.com/images/I/61tcZHczA8L._AC_UL320_.jpg,/Lenovo-Laptop-Windows-Graphics-82A1009LIN/dp/B087D47QXB/ref=sr_1_74?dchild=1&qid=1628622555&s=computers&sr=1-74
"Lenovo V145-AMD-A4 15.6 inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ DOS/ with DVD Writer/ Black/ 2.1 kg), 81MT001BIH",,,https://m.media-amazon.com/images/I/61+ybwGPLWL._AC_UL320_.jpg,
"Lenovo Legion 7i 10th Gen Intel Core i7 15.6"" FHD Gaming Laptop (16GB/1TB SSD/Windows/Office/144 Hz/NVIDIA RTX 2070 8GB GDDR6 Graphics), 81YU0029IN + Lenovo 2 Year Extra Accidental Damage Protection","1,51,889","₹2,87,381₹2,87,381",https://m.media-amazon.com/images/I/61LaVk3+rfL._AC_UL320_.jpg,/Lenovo-Graphics-81YU0029IN-Accidental-Protection/dp/B08Z9JMWNL/ref=sr_1_76?dchild=1&qid=1628622555&s=computers&sr=1-76
"Lenovo ThinkPad E14 Intel Core i3 10th Gen 14"" (35.56cms) Full HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Black/ 1.69 kg), 20RAS0SC00","44,800","₹48,900₹48,900",https://m.media-amazon.com/images/I/71k3N4gxNeL._AC_UL320_.jpg,/Lenovo-ThinkPad-14-inch-Windows-20RAS0SC00/dp/B086R72F16/ref=sr_1_77?dchild=1&qid=1628622555&s=computers&sr=1-77
"Lenovo V14 Intel Core i3 10th Gen 14-inch HD Thin and Light Laptop (4GB RAM/ 256GB SSD/ Dos / Grey/ 1.6 kg), 82C4A00QIH","37,399","₹37,682₹37,682",https://m.media-amazon.com/images/I/61++rkOM+qL._AC_UL320_.jpg,/Lenovo-Intel-14-inch-Laptop-82C4A00QIH/dp/B08DFVPHVY/ref=sr_1_78?dchild=1&qid=1628622555&s=computers&sr=1-78
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010BIN","62,088","₹85,290₹85,290",https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers_sr_pg3_1?ie=UTF8&adId=A05457562ZS17ZQ6FAQ89&url=%2FLenovo-Keyboard-Fingerprint-Graphite-82FG010BIN%2Fdp%2FB096SHMYJJ%2Fref%3Dsr_1_79_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-79-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_btf_browse
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6 FHD Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H801CWIN","57,990","₹81,090₹81,090",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers_sr_pg3_1?ie=UTF8&adId=A04719619YNZAU79UH9I&url=%2FLenovo-IdeaPad-Keyboard-Warranty-82H801CWIN%2Fdp%2FB09999TTV3%2Fref%3Dsr_1_80_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-80-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_btf_browse
"Lenovo IdeaPad Slim 3 2021 Intel Core i5 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KTIN","58,990","₹74,390₹74,390",https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers_sr_pg3_1?ie=UTF8&adId=A05453562B6S92V327RWJ&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700KTIN%2Fdp%2FB096SKD3V7%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26qid%3D1628622555%26s%3Dcomputers%26sr%3D1-81-spons%26psc%3D1&qualifier=1628622555&id=2963853312627731&widgetName=sp_btf_browse
,,,,
,,,,
,,,,
,,,,
"Lenovo Yoga 6 AMD Ryzen 7 4700U 13.3"" (33.78 cms) Full HD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Abyss Blue/Fabric Surface/1.32Kg), 82FN004QIN","89,900","₹99,990₹99,990",https://m.media-amazon.com/images/I/61jBhFd7JoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg4_1?ie=UTF8&adId=A0506843Y547R0PRW0YN&url=%2FLenovo-Touchscreen-Windows-Fingerprint-82FN004QIN%2Fdp%2FB08Y96J1ZJ%2Fref%3Dsr_1_73_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-73-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_atf_browse
"Lenovo Yoga 6 AMD Ryzen 7 4700U 13.3"" (33.78 cms) Full HD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Abyss Blue/Fabric Surface/1.32Kg), 82FN004QIN","89,900","₹99,990₹99,990",https://m.media-amazon.com/images/I/61jBhFd7JoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg4_1?ie=UTF8&adId=A0506843Y547R0PRW0YN&url=%2FLenovo-Touchscreen-Windows-Fingerprint-82FN004QIN%2Fdp%2FB08Y96J1ZJ%2Fref%3Dsr_1_73_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-73-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_atf_browse
"Lenovo IdeaPad Slim 5 AMD Ryzen 5 5500U 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82LN00GTIN","57,990","₹82,490₹82,490",https://m.media-amazon.com/images/I/71jP9Frsr6L._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg4_1?ie=UTF8&adId=A0472061ALRA5A4N9PFO&url=%2FLenovo-Keyboard-Fingerprint-Graphite-82LN00GTIN%2Fdp%2FB098FK9KQ2%2Fref%3Dsr_1_74_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-74-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_atf_browse
"Lenovo Legion 5 10th Gen Intel Core i5-10300H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/120Hz Refresh Display/Phantom Black/2.3Kg), 82AU00PMIN","68,490","₹93,690₹93,690",https://m.media-amazon.com/images/I/61p3lA4N3uL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg4_1?ie=UTF8&adId=A02815761NWVQB0HCW4YJ&url=%2FLenovo-i5-10300H-39-63cm-Windows-82AU00PMIN%2Fdp%2FB097TYRFJJ%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-75-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_atf_browse
"Lenovo Yoga Slim7 Carbon 11thGen i7 13.3""QHD IPS Ultra-Light&Thin(16GB/1TB SSD/Win/MS/Iris Xe GFX/HD IR Camera/Carbon Fiber/0.96 Kg)82EV003WIN+Lenovo 2Yr Extra Accidental Damage Protect & Premium Care","1,20,886","₹2,05,173₹2,05,173",https://m.media-amazon.com/images/I/51p0Divll1L._AC_UL320_.jpg,/Lenovo-11thGen-Ultra-Light-82EV003WIN-Accidental/dp/B09B7S39V6/ref=sr_1_76?dchild=1&qid=1628622556&s=computers&sr=1-76
"(Renewed) Lenovo ThinkPad Intel 3rd Gen Core i5 14-Inch (35.56 cms) 1366x768 Laptop (8 GB/500 GB/Windows 10/Intel HD Graphics 4000/Black/1.80 kg), L430","33,629","₹1,28,999₹1,28,999",https://m.media-amazon.com/images/I/513fzMsongL._AC_UL320_.jpg,/Lenovo-ThinkPad-L430-Integrated-Graphics/dp/B07MV936TW/ref=sr_1_77?dchild=1&qid=1628622556&s=computers&sr=1-77
"Lenovo V15 AMD 15.6-inch FHD Thin and Light Laptop (AMD Ryzen 3 3250 U/ 4GB RAM/ 1TB HDD/ DOS /Integrated AMD Radeon Graphics/ Iron Grey/ 1.85 kg), 82C700J6IH","34,900","₹42,900₹42,900",https://m.media-amazon.com/images/I/411oQKL9dUS._AC_UL320_.jpg,/Lenovo-15-6-inch-Integrated-Graphics-82C700J6IH/dp/B0972ZTGQG/ref=sr_1_78?dchild=1&qid=1628622556&s=computers&sr=1-78
"Lenovo ThinkPad E14 Intel Core i3 10th Gen 14"" (35.56cms) Full HD Thin and Light Laptop (4GB RAM/ 256GB SSD/ DOS/ Black/ 1.69 kg), 20RAS0SE00","43,870","₹1,09,000₹1,09,000",https://m.media-amazon.com/images/I/5170M8kT8rL._AC_UL320_.jpg,/Lenovo-ThinkPad-14-inch-Laptop-20RAS0SE00/dp/B086R6L9C8/ref=sr_1_79?dchild=1&qid=1628622556&s=computers&sr=1-79
"Lenovo IdeaPad Gaming3 AMD Ryzen5 4600H 15.6"" FHD IPS Laptop (8GB/512GB SSD/Win/GTX 1650 4GB GDDR6) 82EY00L9IN + Lenovo 2Yr Extra Accidental Damage Protection + 2Yr Extra Warranty with Onsite Service","63,904","₹94,649₹94,649",https://m.media-amazon.com/images/I/81pt8yeDemL._AC_UL320_.jpg,/Lenovo-82EY00L9IN-Accidental-Protection-Warranty/dp/B08XYBDVJD/ref=sr_1_80?dchild=1&qid=1628622556&s=computers&sr=1-80
"(Renewed) Lenovo ThinkCenter M72e Desktop (Intel Core i3 /16 GB RAM /2 TB HDD/ Windows 10 Pro , MS Office/USB, Ethernet,VGA19"" Wide Full HD Monitor (1920 x 1080), Black","32,999","₹80,000₹80,000",https://m.media-amazon.com/images/I/41kwwl4YvcL._AC_UL320_.jpg,/Renewed-Lenovo-ThinkCenter-M72e-Ethernet/dp/B08T96X5GG/ref=sr_1_81?dchild=1&qid=1628622556&s=computers&sr=1-81
Lenovo Legion Y540 Intel Core i5 9th Gen 15.6 inch FHD Gaming Laptop (8GB/1TB + 256 GB SSD/Windows 10/4GB GTX 1650 Graphics/Black/2.3Kg) 81SY00SNIN + Lenovo 2 Year Extra Warranty with Onsite Service,"63,489","₹1,11,648₹1,11,648",https://m.media-amazon.com/images/I/813fOXH-6ZL._AC_UL320_.jpg,/Lenovo-Windows-Graphics-81SY00SNIN-Warranty/dp/B08Z7C6YKT/ref=sr_1_82?dchild=1&qid=1628622556&s=computers&sr=1-82
"Lenovo Ideapad Gaming 3 Intel Core i5 10th Gen 15.6 inch FHD Gaming Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office 2019/NVIDIA GTX 1650 4GB Graphics/Onyx Black/2.2Kg), 81Y400E1IN","65,990","₹1,07,690₹1,07,690",https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UL320_.jpg,/Lenovo-Ideapad-Windows-Graphics-81Y400E1IN/dp/B08BSGG6V9/ref=sr_1_83?dchild=1&qid=1628622556&s=computers&sr=1-83
"Lenovo IdeaPad Flex 5i 11thGen i3 14"" FHD IPS 2-in-1 Convertible(8GB/256GB SSD/Win/MSO/FingerprintRead/HD 720p Camera)82HS008YIN+Lenovo 100 Stereo Analog Headset (3.5mm Jack)|30mm Audio Drivers","53,489","₹72,870₹72,870",https://m.media-amazon.com/images/I/712V8kHbB3L._AC_UL320_.jpg,/Lenovo-IdeaPad-Convertible-FingerprintRead-82HS008YIN/dp/B08Z9KJH4W/ref=sr_1_84?dchild=1&qid=1628622556&s=computers&sr=1-84
"(Renewed) Lenovo Intel 4th Gen Core i5 14.1-Inch (35.81 cms) 1600x900 Laptop (8 GB/256 GB SSD/Windows 7 Professional/Intel HD Graphics 3000/Black/1.9 Kg), T440","35,671","₹80,000₹80,000",https://m.media-amazon.com/images/I/21+pKaVtAVL._AC_UL320_.jpg,/Certified-REFURBISHED-Lenovo-T440-Integrated/dp/B07CTV7MW1/ref=sr_1_85?dchild=1&qid=1628622556&s=computers&sr=1-85
"Lenovo Legion 5 10th Gen Intel Core i5 15.6"" FHD Gaming Laptop(8GB/1TB HDD + 256GB SSD/Win10/Office2019/120 Hz/NVIDIA GTX 1650 4GB GDDR6/with M300 RGB Gaming Mouse/Phantom Black/2.3Kg), 82AU004KIN","78,990","₹1,18,890₹1,18,890",https://m.media-amazon.com/images/I/61p3lA4N3uL._AC_UL320_.jpg,/Lenovo-Legion-Office2019-Phantom-82AU004KIN/dp/B08GG8VV3W/ref=sr_1_86?dchild=1&qid=1628622556&s=computers&sr=1-86
"(Renewed) Lenovo Intel Core i5 3320M 14-Inch (35.56 cms) 1366x768 Laptop (8 GB/500 GB HDD/Windows 10/MS Office Pro 2019 /Intel HD Graphics 4000/Black/1.60 Kg), Thinkpad T430","35,470","₹80,000₹80,000",https://m.media-amazon.com/images/I/612VugUICLL._AC_UL320_.jpg,/Lenovo-Thinkpad-T430-Integrated-graphics/dp/B07ZD7CBLL/ref=sr_1_87?dchild=1&qid=1628622556&s=computers&sr=1-87
"Lenovo IdeaPad Slim 5 AMD Ryzen 7 4700U 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 81YM002TIN","60,785","₹79,690₹79,690",https://m.media-amazon.com/images/I/61LiK6CvJHL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg4_1?ie=UTF8&adId=A05924173CNU7BYYEUYYB&url=%2FLenovo-Integrated-Graphics-Graphite-81YM002TIN%2Fdp%2FB087D3VVW3%2Fref%3Dsr_1_88_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-88-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_mtf_browse
"Lenovo Yoga Slim 7 AMD Ryzen 7 4800U 14"" (35.56cms) Full HD IPS Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Integrated AMD Radeon Graphics/Slate Grey/1.33Kg), 82A2008VIN","75,700","₹89,000₹89,000",https://m.media-amazon.com/images/I/61tcZHczA8L._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg4_1?ie=UTF8&adId=A0465615CU6EJJSCEDA8&url=%2FLenovo-14-inch-Integrated-Graphics-82A2008VIN%2Fdp%2FB08LKQBR8R%2Fref%3Dsr_1_89_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-89-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_mtf_browse
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/60Hz Refresh Display/Onyx Black/2.2Kg), 82EY00L9IN","59,906","₹78,290₹78,290",https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg4_1?ie=UTF8&adId=A07599661AO9IVY5ZJJRX&url=%2FLenovo-IdeaPad-39-62cms-Graphics-82EY00L9IN%2Fdp%2FB08SK27PKH%2Fref%3Dsr_1_90_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-90-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_mtf_browse
"Lenovo Ideapad Slim5 AMD Ryzen7 14"" FHD Thin&Light Laptop (8GB/512 GB SSD/Win10/MSO)81YM002TIN + Lenovo 100 Stereo Analog Headset (3.5mm Jack) | 30mm Audio Drivers|Learn & Work from Home","62,284","₹82,670₹82,670",https://m.media-amazon.com/images/I/81eEVP6uP3L._AC_UL320_.jpg,/Lenovo-Ideapad-81YM002TIN-Headset-Drivers/dp/B08Z9Q651S/ref=sr_1_91?dchild=1&qid=1628622556&s=computers&sr=1-91
"Lenovo Ideapad S145 Intel Core i5 10th Gen 15.6 inch (39.62 cms) FHD Thin and Light Laptop (8GB/1TB/Windows 10/Grey/1.85Kg), 81W800FLIN","42,990","₹71,590₹71,590",https://m.media-amazon.com/images/I/81EoCoV-8tL._AC_UL320_.jpg,/Lenovo-Ideapad-Laptop-Windows-81W800FLIN/dp/B087D4C4H5/ref=sr_1_92?dchild=1&qid=1628622556&s=computers&sr=1-92
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8GB/256GB SSD+1TB HDD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00UBIN","67,300","₹89,999₹89,999",https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UL320_.jpg,/Lenovo-IdeaPad-39-62cms-Graphics-82EY00UBIN/dp/B095KQFDMJ/ref=sr_1_93?dchild=1&qid=1628622556&s=computers&sr=1-93
"Lenovo IdeaPad Gaming 3 10th Gen Intel Core i5-10300H 15.6 FHD IPS Gaming Laptop (8GB/1TB+256GB SSD/Windows 10/NVIDIA GTX 1650Ti 4GB/Onyx Black/2.2Kg), 81Y400VBIN","67,990","₹1,09,990₹1,09,990",https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UL320_.jpg,/Lenovo-15-6-inch-Windows10-Graphics-81Y400VBIN/dp/B08SK1Z5CK/ref=sr_1_94?dchild=1&qid=1628622556&s=computers&sr=1-94
"Lenovo ThinkPad X390 Intel Core i5 10th Gen 13.3"" (33.78cms) FHD (1920x1080) IPS Thin and Light Laptop (8GB RAM / 512GB SSD/ Windows 10 Professional 64/ Black/ 1.29Kg), 20SCS01F00","89,990","₹1,43,265₹1,43,265",https://m.media-amazon.com/images/I/61gTDV4KU0L._AC_UL320_.jpg,/Lenovo-ThinkPad-13-3-inch-Professional-20SCS01F00/dp/B087K1H42W/ref=sr_1_95?dchild=1&qid=1628622556&s=computers&sr=1-95
"(Renewed) Lenovo Ideapad Slim 5 AMD R Series 14-Inch (35.56 cms) Full HD (1920 X 1080) Thin and Light Laptop (8 GB/512 GB SSD/Windows 10/MS Office /Integrated Graphics/GRAPHITE GREY/1.58 Kg), 81YM002TIN","52,490","₹60,785₹60,785",https://m.media-amazon.com/images/I/61Tub0QI5FL._AC_UL320_.jpg,/Renewed-Lenovo-Ideapad-Graphite-81YM002TIN/dp/B08FDFG9Q7/ref=sr_1_96?dchild=1&qid=1628622556&s=computers&sr=1-96
"(Renewed) Lenovo Intel 4th Gen Core i5 14inch (35.56 cms)HD 1366x766 Laptop (16 GB/1 TB HDD/Windows 10/MS Office/Integrated Graphics), Black,ThinkPad L440","42,949","₹89,999₹89,999",https://m.media-amazon.com/images/I/41h23imJbDL._AC_UL320_.jpg,
"Lenovo IdeaPad Slim3 2021 11thGen i5 15.6""FHD Thin&Light Laptop(8GB/512GB SSD/Win/MS/Backlit Keyboard/2Yr Warranty)82H801CWIN+Lenovo 3Yr Accidental Damage Protect+Extra 1Yr Warranty with OnsiteService","61,988","₹97,596₹97,596",https://m.media-amazon.com/images/I/61udP8snbPL._AC_UL320_.jpg,/Lenovo-Keyboard-82H801CWIN-Accidental-OnsiteService/dp/B09B7S39TJ/ref=sr_1_98?dchild=1&qid=1628622556&s=computers&sr=1-98
Lenovo E41-45 (82BF000EIH) Laptop (AMD A6-7350B/ 4GB RAM/ 1TB HDD/ DOS/ 14 Inch Screen),"28,500","₹31,280₹31,280",https://m.media-amazon.com/images/I/41T2Oimq0AL._AC_UL320_.jpg,
"Lenovo V15 Intel Core i3 10th Generation 15.6 inch Screen Laptop (4 GB RAM, 1 TB HDD/Win 10 Home/ Colour Name / Weight), Model Number 82C5A00AIH","37,990","₹49,000₹49,000",https://m.media-amazon.com/images/I/71cd41RWSNL._AC_UL320_.jpg,/Lenovo-Generation-Screen-Laptop-82C5A00AIH/dp/B08KYBTJ7W/ref=sr_1_100?dchild=1&qid=1628622556&s=computers&sr=1-100
"(Renewed) Lenovo Thinkpad Hybrid Laptop X230 Intel Core i5 - 3320m Processor, 4 GB Ram & 128 GB SSD & 500GB HDD, Win10, 12.5 Inches 1.34 KG Ultralight Computer","29,999","₹89,999₹89,999",https://m.media-amazon.com/images/I/61R6kEAt-9S._AC_UL320_.jpg,/Renewed-Lenovo-Thinkpad-Hybrid-Laptop/dp/B097C3VXN8/ref=sr_1_101?dchild=1&qid=1628622556&s=computers&sr=1-101
"Lenovo V15 (2021) Intel Core i3 10th Gen 15.6"" FHD Thin and Light Laptop (8GB RAM/ 256GB SSD/ Windows 10 Home/ Microsoft Office Home & Student/ Iron Grey/ 1.85 kg), 82C500X8IH","42,790","₹49,083₹49,083",https://m.media-amazon.com/images/I/41uZ4VsGHUS._AC_UL320_.jpg,/Lenovo-Windows-Microsoft-Student-82C500X8IH/dp/B095YTYHR7/ref=sr_1_102?dchild=1&qid=1628622556&s=computers&sr=1-102
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010BIN","62,088","₹85,290₹85,290",https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers_sr_pg4_1?ie=UTF8&adId=A05457562ZS17ZQ6FAQ89&url=%2FLenovo-Keyboard-Fingerprint-Graphite-82FG010BIN%2Fdp%2FB096SHMYJJ%2Fref%3Dsr_1_103_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-103-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_btf_browse
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6 FHD Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H801CWIN","57,990","₹81,090₹81,090",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers_sr_pg4_1?ie=UTF8&adId=A04719619YNZAU79UH9I&url=%2FLenovo-IdeaPad-Keyboard-Warranty-82H801CWIN%2Fdp%2FB09999TTV3%2Fref%3Dsr_1_104_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-104-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_btf_browse
"Lenovo IdeaPad Slim 3 2021 Intel Core i5 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KTIN","58,990","₹74,390₹74,390",https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers_sr_pg4_1?ie=UTF8&adId=A05453562B6S92V327RWJ&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700KTIN%2Fdp%2FB096SKD3V7%2Fref%3Dsr_1_105_sspa%3Fdchild%3D1%26qid%3D1628622556%26s%3Dcomputers%26sr%3D1-105-spons%26psc%3D1&qualifier=1628622556&id=5032281744917998&widgetName=sp_btf_browse
,,,,
,,,,
,,,,
,,,,
"Lenovo Yoga 6 AMD Ryzen 7 4700U 13.3"" (33.78 cms) Full HD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Abyss Blue/Fabric Surface/1.32Kg), 82FN004QIN","89,900","₹99,990₹99,990",https://m.media-amazon.com/images/I/61jBhFd7JoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg5_1?ie=UTF8&adId=A0506843Y547R0PRW0YN&url=%2FLenovo-Touchscreen-Windows-Fingerprint-82FN004QIN%2Fdp%2FB08Y96J1ZJ%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26qid%3D1628622558%26s%3Dcomputers%26sr%3D1-97-spons%26psc%3D1&qualifier=1628622558&id=4962781855242050&widgetName=sp_atf_browse
"Lenovo Yoga 6 AMD Ryzen 7 4700U 13.3"" (33.78 cms) Full HD IPS 2-in-1 Touchscreen Laptop (16GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Abyss Blue/Fabric Surface/1.32Kg), 82FN004QIN","89,900","₹99,990₹99,990",https://m.media-amazon.com/images/I/61jBhFd7JoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg5_1?ie=UTF8&adId=A0506843Y547R0PRW0YN&url=%2FLenovo-Touchscreen-Windows-Fingerprint-82FN004QIN%2Fdp%2FB08Y96J1ZJ%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26qid%3D1628622558%26s%3Dcomputers%26sr%3D1-97-spons%26psc%3D1&qualifier=1628622558&id=4962781855242050&widgetName=sp_atf_browse
